Store Name,Store Type,Street Number,Street Name,City,State,Zip Code,County,Latitude,Longitude
7-Eleven 26659C,Convenience Store,16919,Pacific Coast Hwy,Sunset Beach,CA,90742,ORANGE,33.71627,-118.0686
7-Eleven 17782E,Convenience Store,9001,Bolsa Ave,Westminster,CA,92683,ORANGE,33.74494,-117.9718
7-Eleven 35724A,Convenience Store,8501,Heil Ave,Westminster,CA,92683,ORANGE,33.72305,-117.9806
7-Eleven 35767A,Convenience Store,301,Main St,Huntington Beach,CA,92648,ORANGE,33.65936,-117.9998
7-eleven 35774A,Convenience Store,2000,E La Palma Ave,Anaheim,CA,92806,ORANGE,33.84723,-117.8889
7-Eleven 36080H,Convenience Store,15350,Alton Pkwy,Irvine,CA,92618,ORANGE,33.6544,-117.7381
7-Eleven 13799A,Convenience Store,16791,McFadden Ave,Tustin,CA,92780,ORANGE,33.73388,-117.8364
7-Eleven 39050A,Convenience Store,26572,Junipero Serra Rd,San Juan Capistrano,CA,92675,ORANGE,33.52,-117.6674
7-Eleven 26216,Convenience Store,107,W Ball Rd,Anaheim,CA,92805,ORANGE,33.81818,-117.9086
7-Eleven 25954C,Convenience Store,8491,Westminster Blvd,Westminster,CA,92683,ORANGE,33.7594,-117.9813
7-Eleven 36083A,Convenience Store,3951,Ball Rd,Los Alamitos,CA,90720,ORANGE,33.81763,-118.0639
7-Eleven 37965,Convenience Store,2245,W Chapman Ave,Orange,CA,92868,ORANGE,33.78794,-117.8768
7-Eleven 37966,Convenience Store,8181,W Orange Thorpe Ave,Placentia,CA,92870,ORANGE,33.87113,-117.8722
7-Eleven 35346J,Convenience Store,27271,Trabuco Rd,Mission Viejo,CA,92691,ORANGE,33.61337,-117.6548
7-Eleven 46195,Convenience Store,14121,Newport Ave,Tustin,CA,92780,ORANGE,33.73539,-117.8254
7-Eleven 43122,Convenience Store,27055,Aliso Creek Rd,Aliso Viejo,CA,92656,ORANGE,33.57018,-117.7237
7-Eleven 38967H,Convenience Store,6992,Noritsu Ave,Buena Park,CA,90620,ORANGE,33.85727,-118.0133
7-eleven 24506,Convenience Store,295,W Central Ave,Brea,CA,92821,ORANGE,33.93253,-117.8988
7-Eleven 43159,Convenience Store,1800,W Orangethorpe Ave,Fullerton,CA,92833,ORANGE,33.85884,-117.9597
7-Eleven 46199,Convenience Store,1201,Baker St,Costa Mesa,CA,92626,ORANGE,33.67981,-117.9082
7-Eleven 43122,Convenience Store,27055,Aliso Creek Rd,Aliso Viejo,CA,92656,ORANGE,33.57018,-117.7237
7-Eleven 46195,Convenience Store,14121,Newport Ave,Tustin,CA,92780,ORANGE,33.73539,-117.8254
7-Eleven 46199,Convenience Store,1201,Baker St,Costa Mesa,CA,92626,ORANGE,33.67981,-117.9082
7-Eleven 39011,Convenience Store,12502,Harbor Blvd,Garden Grove,CA,92840,ORANGE,33.78132,-117.9147
7-Eleven 32938,Convenience Store,204,E 17th St,Costa Mesa,CA,92627,ORANGE,33.63554,-117.9182
7-ELEVEN  STORE 22080,Convenience Store,902,W Edinger Ave,Santa Ana,CA,92707,ORANGE,33.72718,-117.8767
7-ELEVEN  STORE 22080,Convenience Store,902,W Edinger Ave,Santa Ana,CA,92707,ORANGE,33.72718,-117.8767
7-ELEVEN #13781 E  ,Convenience Store,1220,N BRISTOL ST,SANTA ANA,CA,92703,ORANGE,33.75564,-117.8851
7-ELEVEN #13783 G  ,Convenience Store,1425,W Warner Ave,Santa Ana,CA,92704,ORANGE,33.71635,-117.8875
7-ELEVEN #13788-MITCHELL  ,Convenience Store,502,N El Camino Real,San Clemente,CA,92672,ORANGE,0.0,0.0
7-ELEVEN #13795 A  ,Convenience Store,1097,Baker St,Costa Mesa,CA,92626,ORANGE,33.68008,-117.903
7-ELEVEN #13797 C 2174-13797,Convenience Store,2145,E Ball Rd,Anaheim,CA,92806,ORANGE,33.81816,-117.8865
7-ELEVEN #14009 G  ,Convenience Store,109,W Lambert Rd,Brea,CA,92821,ORANGE,33.9249,-117.8964
7-ELEVEN #15913 E  ,Convenience Store,2150,Placentia Ave,Costa Mesa,CA,92627,ORANGE,33.65209,-117.9321
7-ELEVEN #16483-BACH  ,Convenience Store,1802,N El Camino Real,San Clemente,CA,92672,ORANGE,0.0,0.0
7-ELEVEN #17006  ,Convenience Store,2910,S Main St,Santa Ana,CA,92707,ORANGE,33.70818,-117.8681
7-ELEVEN #17171 A  ,Convenience Store,2403,W Ball Rd,Anaheim,CA,92804,ORANGE,0.0,0.0
7-ELEVEN #17782-ANSARI  ,Convenience Store,9001,Bolsa Ave,Westminster,CA,92683,ORANGE,0.0,0.0
7-ELEVEN #17839-COLLINS  ,Convenience Store,610,W 1st St,Tustin,CA,92780,ORANGE,0.0,0.0
7-ELEVEN #17923 F  ,Convenience Store,1679,N Glassell St,Orange,CA,92867,ORANGE,33.81542,-117.8529
7-ELEVEN #18167 F  ,Convenience Store,1020,S Bristol St,Santa Ana,CA,92703,ORANGE,0.0,0.0
7-ELEVEN #18771 F  ,Convenience Store,10500,Knott Ave,Stanton,CA,90680,ORANGE,33.80961,-118.0107
7-ELEVEN #18838 E  ,Convenience Store,1108,W Imperial Hwy,Brea,CA,92821,ORANGE,33.91727,-117.9152
7-ELEVEN #19969 B  ,Convenience Store,290,S Main St,Orange,CA,92868,ORANGE,33.78428,-117.8673
7-ELEVEN #20199 A  ,Convenience Store,240,S Magnolia Ave,Anaheim,CA,92804,ORANGE,33.82889,-117.9759
7-ELEVEN #20359 A  ,Convenience Store,1701,N Kraemer Blvd,Anaheim,CA,92806,ORANGE,33.8653,-117.8626
7-ELEVEN #20488 D  ,Convenience Store,8462,Moody St,La Palma,CA,90623,ORANGE,33.83928,-118.0458
7-ELEVEN #21066 D  ,Convenience Store,818,W 17th St,Santa Ana,CA,92706,ORANGE,33.75993,-117.8761
7-ELEVEN #21066-GREWAL  ,Convenience Store,818,W 17th St,Santa Ana,CA,92706,ORANGE,0.0,0.0
7-ELEVEN #21231-GROVER  ,Convenience Store,1200,Pacific Coast Hwy,Seal Beach,CA,90740,ORANGE,0.0,0.0
7-ELEVEN #2172-13779 E  ,Convenience Store,13054,Chapman Ave,Garden Grove,CA,92840,ORANGE,0.0,0.0
7-ELEVEN #2172-13822C  ,Convenience Store,1515,Gisler Ave,Costa Mesa,CA,92626,ORANGE,33.68695,-117.9202
7-ELEVEN #2172-13822C  ,Convenience Store,1515,Gisler Ave,Costa Mesa,CA,92626,ORANGE,33.68695,-117.9202
7-ELEVEN #2172-17124  ,Convenience Store,8471,Chapman Ave,Garden Grove,CA,92841,ORANGE,0.0,0.0
7-ELEVEN #2172-21209  ,Convenience Store,1203,S Standard Ave,Santa Ana,CA,92707,ORANGE,0.0,0.0
7-ELEVEN #2172-22174D 217222174D,Convenience Store,8982,Chapman Ave,Garden Grove,CA,92841,ORANGE,0.0,0.0
7-ELEVEN #2172-22897  ,Convenience Store,2745,W McFadden Ave,Santa Ana,CA,92704,ORANGE,0.0,0.0
7-ELEVEN #2172-26764B  ,Convenience Store,4427,E Chapman Ave,Orange,CA,92869,ORANGE,0.0,0.0
7-ELEVEN #2172-26766B  ,Convenience Store,13541,Beach Blvd,Westminster,CA,92683,ORANGE,0.0,0.0
7-ELEVEN #2172-27007E 27007,Convenience Store,2244 A-1,FAIRVIEW ROAD,COSTA MESA,CA,92626,ORANGE,0.0,0.0
7-ELEVEN #2172-27621  ,Convenience Store,3001,Bristol St Ste A,Costa Mesa,CA,92626,ORANGE,0.0,0.0
7-ELEVEN #2174-13797  ,Convenience Store,2145,E Ball Rd,Anaheim,CA,92806,ORANGE,0.0,0.0
7-ELEVEN #2174-13804  ,Convenience Store,1201,E Santa Ana St,Anaheim,CA,92805,ORANGE,0.0,0.0
7-ELEVEN #2174-15194 15194,Convenience Store,3259,Associated Rd,Fullerton,CA,92835,ORANGE,0.0,0.0
7-ELEVEN #2174-18771  ,Convenience Store,10500,Knott Ave,Stanton,CA,90680,ORANGE,0.0,0.0
7-ELEVEN #2174-18838  ,Convenience Store,1108,W Imperial Hwy,Brea,CA,92821,ORANGE,0.0,0.0
7-ELEVEN #2174-19988  ,Convenience Store,1621,N Placentia Ave,Fullerton,CA,92831,ORANGE,0.0,0.0
7-ELEVEN #2174-24559  ,Convenience Store,10499,Beach Blvd,Stanton,CA,90680,ORANGE,0.0,0.0
7-ELEVEN #2174-26109  ,Convenience Store,4320,Katella Ave,Los Alamitos,CA,90720,ORANGE,0.0,0.0
7-ELEVEN #2174-26930  ,Convenience Store,570,S Brookhurst St,Anaheim,CA,92804,ORANGE,0.0,0.0
7-ELEVEN #2174-27937  ,Convenience Store,108-A,W  KATELLA AVE,ORANGE,CA,92667,ORANGE,0.0,0.0
7-ELEVEN #2174-27941  ,Convenience Store,381,E Whittier Blvd,La Habra,CA,90631,ORANGE,0.0,0.0
7-ELEVEN #217426314  ,Convenience Store,3197,N Glassell St,Orange,CA,92865,ORANGE,0.0,0.0
7-ELEVEN #22174 E  ,Convenience Store,8982,Chapman Ave,Garden Grove,CA,92841,ORANGE,33.78842,-117.9756
7-ELEVEN #22174-CORP  ,Convenience Store,8982,E CHAPMAN AVE,ORANGE,CA,92641,ORANGE,0.0,0.0
7-ELEVEN #22414 B  ,Convenience Store,12752,Brookhurst St,Garden Grove,CA,92840,ORANGE,33.77745,-117.9573
7-ELEVEN #22873 B  ,Convenience Store,14975,Brookhurst St,Westminster,CA,92683,ORANGE,33.74532,-117.955
7-ELEVEN #22980 C  ,Convenience Store,15471,GOLDEN WEST STREET,HUNTINGTON BCH,CA,92647,ORANGE,0.0,0.0
7-ELEVEN #24243C  ,Convenience Store,6501,Westminster Blvd,Westminster,CA,92683,ORANGE,33.75908,-118.0153
7-ELEVEN #24506-DOOLEY  ,Convenience Store,295,W CENTRAL AVE,BREA,CA,92621,ORANGE,0.0,0.0
7-ELEVEN #24559 D  ,Convenience Store,10499,Beach Blvd,Stanton,CA,90680,ORANGE,33.81049,-117.9933
7-ELEVEN #25509  ,Convenience Store,2790,E LINCOLN AVE,ANAHEIM,CA,92806,ORANGE,0.0,0.0
7-ELEVEN #25985-GONZALES  ,Convenience Store,18532,Yorba Linda Blvd,Yorba Linda,CA,92886,ORANGE,0.0,0.0
7-ELEVEN #26781 B  ,Convenience Store,302,E 17th St,Santa Ana,CA,92706,ORANGE,33.75992,-117.8649
7-ELEVEN #26846-CARTER  ,Convenience Store,15265,Culver Dr,Irvine,CA,92604,ORANGE,0.0,0.0
7-ELEVEN #27007  ,Convenience Store,2244,A-1 FAIRVIEW ROAD,COSTA MESA,CA,92626,ORANGE,0.0,0.0
7-ELEVEN #27265-BAGGA  ,Convenience Store,902,W FIRST ST,SANTA ANA,CA,92703,ORANGE,0.0,0.0
7-ELEVEN #27337 K  ,Convenience Store,1724,W Chapman Ave,Orange,CA,92868,ORANGE,33.78785,-117.8709
7-ELEVEN #27461 B  ,Convenience Store,2647,N Grand Ave,Santa Ana,CA,92705,ORANGE,0.0,0.0
7-ELEVEN #27910-HANDA  ,Convenience Store,909,W Chapman Ave,Orange,CA,92868,ORANGE,0.0,0.0
7-ELEVEN #29003-HUH  ,Convenience Store,9502,HAMILTON AVE.,HUNTINGTONBCH,CA,92646,ORANGE,0.0,0.0
7-ELEVEN #32938 A 217232938,Convenience Store,204,E 17TH ST,COSTA MESA,CA,92627,ORANGE,0.0,0.0
7-Eleven 17462C ,Convenience Store,17465,Imperial Hwy,Yorba Linda,CA,92886,ORANGE,33.89849,-117.8293
7-Eleven 17462C ,Convenience Store,17465,Imperial Hwy,Yorba Linda,CA,92886,ORANGE,33.89849,-117.8293
7-eleven 20359b  ,Combination Grocery/Other,1701,N Kraemer Blvd,Anaheim,CA,92806,ORANGE,33.8653,-117.8626
7-Eleven 26549C ,Convenience Store,2000,W la Habra Blvd,La Habra,CA,90631,ORANGE,33.93182,-117.9683
7-Eleven 26549C ,Convenience Store,2000,W la Habra Blvd,La Habra,CA,90631,ORANGE,33.93182,-117.9683
7-ELEVEN FOOD STORE  24243,Convenience Store,6501,WESTMINISTER AVENUE,WESTMINISTER,CA,92683,ORANGE,0.0,0.0
7-ELEVEN STORE 18040,Convenience Store,8492,Warner Ave,Huntington Beach,CA,92647,ORANGE,33.71564,-117.9809
7-ELEVEN STORE  13820,Convenience Store,8472,INDIANAPOLIS AVE,HUNTINGTONBEACH,CA,92646,ORANGE,0.0,0.0
7-Eleven Store 18226,Convenience Store,675,Paularino Ave,Costa Mesa,CA,92626,ORANGE,33.68232,-117.8844
7-Eleven Store 33278,Convenience Store,27001,Moulton Pkwy,Laguna Hills,CA,92656,ORANGE,33.57102,-117.7001
7-Eleven Store 25242,Convenience Store,25361,Alicia Pkwy,Laguna Hills,CA,92653,ORANGE,33.59488,-117.6969
7-Eleven Store 17171,Convenience Store,2403,W Ball Rd,Anaheim,CA,92804,ORANGE,33.81771,-117.968
7-Eleven Store 33520,Convenience Store,6010,Warner Ave,Huntington Beach,CA,92647,ORANGE,33.71537,-118.023
7-Eleven Store 13805,Convenience Store,9951,Yorktown Ave,Huntington Beach,CA,92646,ORANGE,33.67966,-117.9548
7-Eleven Store 33252,Convenience Store,8693,Irvine Center Dr,Irvine,CA,92618,ORANGE,33.64287,-117.7438
7-Eleven Store 25600,Convenience Store,10488,Valley View St,Buena Park,CA,90620,ORANGE,33.81017,-118.028
7-Eleven Store 17839D,Convenience Store,610,W 1st St,Tustin,CA,92780,ORANGE,33.74561,-117.83
7-Eleven Store 13769,Convenience Store,5432,Orangethorpe Ave,La Palma,CA,90623,ORANGE,33.85865,-118.0385
7-ELEVEN STORE 18040,Convenience Store,8492,Warner Ave,Huntington Beach,CA,92647,ORANGE,33.71564,-117.9809
7-Eleven Store 25047,Convenience Store,1001,N Harbor Blvd,Anaheim,CA,92801,ORANGE,33.84743,-117.924
7-Eleven Store 17872,Convenience Store,1673,Irvine Ave,Costa Mesa,CA,92627,ORANGE,33.62757,-117.9095
7-Eleven Store 26185,Convenience Store,12971,Nelson St,Garden Grove,CA,92840,ORANGE,33.77443,-117.9453
7-Eleven Store 34223,Convenience Store,4502,Lincoln Ave,Cypress,CA,90630,ORANGE,33.83159,-118.054
7-Eleven Store 33155 T,Convenience Store,1700,E Dyer Rd,Santa Ana,CA,92705,ORANGE,33.70842,-117.8499
7-Eleven Store 20488,Convenience Store,8462,Moody St,La Palma,CA,90623,ORANGE,33.83928,-118.0458
7-eleven Store 2172-27007,Convenience Store,2244,Fairview Rd,Costa Mesa,CA,92627,ORANGE,33.65598,-117.9071
7-eleven Store 34452,Convenience Store,11011,Brookhurst St,Garden Grove,CA,92840,ORANGE,33.80271,-117.959
7-eleven Store 39462A,Convenience Store,1301,E Chapman Ave,Fullerton,CA,92831,ORANGE,33.87424,-117.9041
7-eleven Store 39485,Convenience Store,2796,W Ball Rd,Anaheim,CA,92804,ORANGE,33.81747,-117.9844
7-eleven Store 27941,Convenience Store,381,E Whittier Blvd,La Habra,CA,90631,ORANGE,33.93919,-117.9422
7-eleven Store 13789,Convenience Store,1118,S El Camino Real,San Clemente,CA,92672,ORANGE,33.42046,-117.6082
7-Eleven Store 39270B,Convenience Store,12505,Beach Blvd,Stanton,CA,90680,ORANGE,33.78037,-117.993
7-eleven Store 20788c,Convenience Store,2249,S El Camino Real,San Clemente,CA,92672,ORANGE,33.41486,-117.6003
7-eleven Store 22871c,Convenience Store,1212,E Orangethorpe Ave,Placentia,CA,92870,ORANGE,33.86808,-117.841
7-eleven Store 13788b,Convenience Store,502,N El Camino Real,San Clemente,CA,92672,ORANGE,33.42971,-117.6157
7-eleven Store 14009,Convenience Store,109,W Lambert Rd,Brea,CA,92821,ORANGE,33.9249,-117.8964
7-eleven Store 35884B,Convenience Store,1548,Adams Ave,Costa Mesa,CA,92626,ORANGE,33.67337,-117.921
7-eleven Store 34221c,Convenience Store,1685,W Katella Ave,Anaheim,CA,92802,ORANGE,33.80331,-117.9407
7-Eleven Store 35765a,Convenience Store,4221,Macarthur Blvd,Newport Beach,CA,92660,ORANGE,33.6643,-117.8639
7-eleven Store 20803d,Convenience Store,21701,Lake Forest Dr,Lake Forest,CA,92630,ORANGE,33.64737,-117.6854
7-eleven Store 35343a,Convenience Store,16971,Goldenwest St,Huntington Beach,CA,92647,ORANGE,33.71581,-118.0066
7-eleven Store 35346a,Convenience Store,27271,Trabuco Rd,Mission Viejo,CA,92691,ORANGE,33.61335,-117.6546
7-eleven Store 29057,Convenience Store,611,W Katella Ave,Anaheim,CA,92802,ORANGE,33.80347,-117.9156
7-Eleven Store 36080A,Convenience Store,15350,Alton Pkwy,Irvine,CA,92618,ORANGE,33.6544,-117.7381
7-eleven Store 34370b,Convenience Store,19731,Beach Blvd,Huntington Beach,CA,92648,ORANGE,33.6762,-117.9887
7-Eleven Store 39772A,Convenience Store,8971,Katella Ave,Stanton,CA,90680,ORANGE,33.80276,-118.0026
7-Eleven Store 13805D,Convenience Store,9951,Yorktown Ave,Huntington Beach,CA,92646,ORANGE,33.67963,-117.9548
7-Eleven Store 39803A,Convenience Store,2585,W la Palma Ave,Anaheim,CA,92801,ORANGE,33.84687,-117.9757
7-Eleven Store 35767B,Convenience Store,301,Main St,Huntington Beach,CA,92648,ORANGE,33.65936,-117.9998
7-Eleven Store 34170H,Convenience Store,103,N Brookhurst St,Anaheim,CA,92801,ORANGE,33.83266,-117.959
7-Eleven Store 33161C,Convenience Store,15991,Magnolia St,Westminster,CA,92683,ORANGE,33.73069,-117.9721
7-Eleven Store 16446D,Convenience Store,23012,Los Alisos Blvd,Mission Viejo,CA,92691,ORANGE,33.62832,-117.6652
7-Eleven Store 37051H,Convenience Store,2016,W 17th St,Santa Ana,CA,92706,ORANGE,33.75988,-117.8975
7-Eleven Store 34573H,Convenience Store,9475,Warner Ave,Fountain Valley,CA,92708,ORANGE,33.71651,-117.9637
7-Eleven Store 38967H,Convenience Store,6992,Noritsu Ave,Buena Park,CA,90620,ORANGE,33.85727,-118.0133
7-eleven Store 39462A,Convenience Store,1301,E Chapman Ave,Fullerton,CA,92831,ORANGE,33.87424,-117.9041
7-Eleven Store 38891H,Convenience Store,2620,W Chapman Ave,Orange,CA,92868,ORANGE,33.7874,-117.8808
7-Eleven Store 39772H,Convenience Store,8971,Katella Ave,Stanton,CA,90680,ORANGE,33.80317,-117.9762
7-Eleven Store #13766  ,Convenience Store,5511,Westminster Blvd,Westminster,CA,92683,ORANGE,33.7594,-118.0337
7-Eleven Store #13783  ,Convenience Store,1425,W Warner Ave,Santa Ana,CA,92704,ORANGE,33.71635,-117.8875
7-eleven Store #13786  ,Convenience Store,19752,Yorba Linda Blvd,Yorba Linda,CA,92886,ORANGE,33.88882,-117.7898
7-Eleven Store #13794  ,Convenience Store,20034,Santa Ana Ave,Costa Mesa,CA,92626,ORANGE,33.64423,-117.9043
7-Eleven Store #13800  ,Convenience Store,2538,E la Palma Ave,Anaheim,CA,92806,ORANGE,33.84725,-117.8796
7-Eleven Store #13801  ,Convenience Store,25758,La Paz Rd,Laguna Hills,CA,92653,ORANGE,33.59541,-117.6812
7-Eleven Store #13820  ,Convenience Store,8472,Indianapolis Ave,Huntington Beach,CA,92646,ORANGE,33.66484,-117.9802
7-Eleven Store #15194  ,Convenience Store,3259,Associated Rd,Fullerton,CA,92835,ORANGE,33.91013,-117.8802
7-Eleven Store #15913  ,Convenience Store,2150,Placentia Ave,Costa Mesa,CA,92627,ORANGE,33.65209,-117.9321
7-Eleven Store #16446  ,Convenience Store,23012,Los Alisos Blvd,Mission Viejo,CA,92691,ORANGE,33.62835,-117.6658
7-Eleven Store #17006  ,Convenience Store,2910,S Main St,Santa Ana,CA,92707,ORANGE,33.70818,-117.8681
7-Eleven Store #17006  ,Convenience Store,2910,S Main St,Santa Ana,CA,92707,ORANGE,33.70818,-117.8681
7-Eleven Store #17782  ,Convenience Store,9001,Bolsa Ave,Westminster,CA,92683,ORANGE,33.74494,-117.9718
7-Eleven Store #17923  ,Convenience Store,1679,N Glassell St,Orange,CA,92867,ORANGE,33.81542,-117.8529
7-Eleven Store #20166  ,Convenience Store,550,S Knott Ave,Anaheim,CA,92804,ORANGE,33.82499,-118.0104
7-Eleven Store #20607  ,Convenience Store,16475,Harbor Blvd.,Fountain Valley,CA,92708,ORANGE,33.72406,-117.9199
7-Eleven Store #20705  ,Convenience Store,15202,Williams St,Tustin,CA,92780,ORANGE,33.74182,-117.8394
7-Eleven Store #20803  ,Convenience Store,21701,Lake Forest Dr.,Lake Forest,CA,92630,ORANGE,33.64737,-117.6854
7-Eleven Store #21231  ,Convenience Store,1200,Pacific Coast Hwy,Seal Beach,CA,90740,ORANGE,33.7429,-118.0998
7-ELEVEN STORE #2172-13781  ,Convenience Store,1220,N. BRISTOL STREET,SANTA ANA,CA,92703,ORANGE,0.0,0.0
7-ELEVEN STORE #2172-22980B  ,Convenience Store,15471,GOLDEN WEST STREET,HUNTINGTON BCH,CA,92647,ORANGE,0.0,0.0
7-Eleven Store #22980  ,Convenience Store,15471,Goldenwest St,Huntington Beach,CA,92647,ORANGE,33.73768,-118.0069
7-Eleven Store #26187  ,Convenience Store,19001,Bushard St,Huntington Beach,CA,92646,ORANGE,33.68618,-117.9628
7-Eleven Store #26314  ,Convenience Store,3197,N Glassell St,Orange,CA,92865,ORANGE,33.84171,-117.8522
7-Eleven Store #26659  ,Convenience Store,16885,Pacific Coast Hwy,Sunset Beach,CA,90742,ORANGE,33.71627,-118.0686
7-Eleven Store #26764  ,Convenience Store,4427,E Chapman Ave,Orange,CA,92869,ORANGE,33.78777,-117.8061
7-Eleven Store #26930  ,Convenience Store,570,S Brookhurst St,Anaheim,CA,92804,ORANGE,33.82552,-117.9589
7-Eleven Store #27621  ,Convenience Store,3001,S Bristol St.,Costa Mesa,CA,92626,ORANGE,33.68052,-117.8858
7-Eleven Store #27910  ,Convenience Store,909,W Chapman Ave,Orange,CA,92868,ORANGE,33.78793,-117.862
7-Eleven Store #29003  ,Convenience Store,9502,Hamilton Ave,Huntington Beach,CA,92646,ORANGE,33.65051,-117.9618
7-Eleven Store #29200  ,Convenience Store,24401,Ridge Route Dr,Laguna Hills,CA,92653,ORANGE,33.62107,-117.7326
7-Eleven Store #33161  ,Convenience Store,15991,Magnolia St,Westminster,CA,92683,ORANGE,33.73069,-117.9721
7-Eleven Store #33436  ,Convenience Store,2217,E 17th St,Santa Ana,CA,92705,ORANGE,33.75999,-117.8348
7-Eleven Store #33503  ,Convenience Store,17955,Beach Blvd,Huntington Beach,CA,92647,ORANGE,33.7018,-117.9893
7-Eleven Store #33611  ,Convenience Store,13982,Bolsa Chica Rd,Westminster,CA,92683,ORANGE,33.75969,-118.0424
7-Eleven Store #34170 B  ,Convenience Store,103,N Brookhurst St,Anaheim,CA,92801,ORANGE,33.83272,-117.959
7-Eleven Store #34370  ,Convenience Store,19731,Beach Blvd,Huntington Beach,CA,92648,ORANGE,33.67619,-117.9887
7-Eleven Store #39247  ,Convenience Store,914,N Harbor Blvd,Santa Ana,CA,92703,ORANGE,33.75307,-117.9203
7-Eleven Store #39270  ,Convenience Store,12505,Beach Blvd,Stanton,CA,90680,ORANGE,33.78037,-117.993
7-Eleven Store 17734C  ,Convenience Store,1920,W Balboa Blvd,Newport Beach,CA,92663,ORANGE,33.60831,-117.927
7-Eleven Store 19200E  ,Convenience Store,101,W Katella Ave,Anaheim,CA,92802,ORANGE,33.80379,-117.9071
7-Eleven Store 21231D  ,Convenience Store,1200,Pacific Coast Hwy,Seal Beach,CA,90740,ORANGE,33.7429,-118.0998
7-eleven Store 35072a  ,Convenience Store,2242,S Grand Ave,Santa Ana,CA,92705,ORANGE,33.71675,-117.8506
7-Eleven Store 35343J 35343J,Convenience Store,16971,Goldenwest St,Huntington Beach,CA,92647,ORANGE,33.71582,-118.0066
7-eleven Store 35601a  ,Convenience Store,6602,Irvine Center Dr,Irvine,CA,92618,ORANGE,33.66888,-117.7637
7-eleven Store 35658a  ,Convenience Store,6012,Edinger Ave,Huntington Beach,CA,92647,ORANGE,33.72994,-118.0237
7-Eleven Store 35658H 35658H,Convenience Store,6012,Edinger Ave,Huntington Beach,CA,92647,ORANGE,33.72994,-118.0237
7-eleven Store 35672a  ,Convenience Store,17937,Macarthur Blvd,Irvine,CA,92614,ORANGE,33.68656,-117.8549
7-Eleven Store 35767H 35767H,Convenience Store,301,Main St,Huntington Beach,CA,92648,ORANGE,33.65936,-117.9998
7-eleven Store 35773a  ,Convenience Store,720,N Tustin St,Orange,CA,92867,ORANGE,33.79976,-117.8357
7-eleven Store 36079a  ,Convenience Store,3975,Alton Pkwy,Irvine,CA,92606,ORANGE,33.68193,-117.813
7-eleven Store 39554a  ,Convenience Store,2180,W Ball Rd,Anaheim,CA,92804,ORANGE,33.81775,-117.9585
"7-Eleven, Inc. 22646N",Convenience Store,24386,Muirlands Blvd,Lake Forest,CA,92630,ORANGE,33.62786,-117.7055
"7-Eleven, Inc. 13999N",Convenience Store,2850,Brea Blvd,Fullerton,CA,92835,ORANGE,33.90287,-117.9071
"7-Eleven, Inc. 19988H",Convenience Store,1621,N Placentia Ave,Fullerton,CA,92831,ORANGE,33.88718,-117.8756
"7-Eleven, Inc. 24506K",Convenience Store,295,W Central Ave,Brea,CA,92821,ORANGE,33.93253,-117.8988
7-FOOD STORE  ,Convenience Store,2102,W 17th St,Santa Ana,CA,92706,ORANGE,0.0,0.0
724 C-store  ,Convenience Store,2401,W Lincoln Ave,Anaheim,CA,92801,ORANGE,33.83283,-117.9681
76,Convenience Store,2790,W Lincoln Ave,Anaheim,CA,92801,ORANGE,33.83178,-117.9845
79 CENTS PLUS  ,Convenience Store,2201,W 1st St Ste B,Santa Ana,CA,92703,ORANGE,0.0,0.0
79 CENTS PLUS ELBODEGON  ,Convenience Store,2201,W. FIRST ST,SANTA ANA,CA,92703,ORANGE,0.0,0.0
88 LIQUOR  ,Convenience Store,586,W 19th St,Costa Mesa,CA,92627,ORANGE,0.0,0.0
88 Liquor  ,Convenience Store,586,W 19th St,Costa Mesa,CA,92627,ORANGE,33.6435,-117.9227
88 Liquor  ,Convenience Store,586,W 19th St,Costa Mesa,CA,92627,ORANGE,33.6435,-117.9227
88 Seafood Market  ,Seafood Specialty,2710,W Edinger Ave,Santa Ana,CA,92704,ORANGE,33.72723,-117.9054
